CustomerID,GeoID,Segment,FirstOrderDate,Region,Country,CountryCode,SignupCohort
3444,10,SMB,2024-12-06,APAC,Japan,JP,2024-12-06
3445,10,Consumer,2025-02-15,APAC,Japan,JP,2025-02-15
3446,5,SMB,2024-09-15,EMEA,United Kingdom,GB,2024-09-15
3447,6,Consumer,2024-06-04,EMEA,France,FR,2024-06-04
3448,5,Consumer,2025-01-01,EMEA,United Kingdom,GB,2025-01-01
3449,4,SMB,2022-07-19,EMEA,Germany,DE,2022-07-19
3450,1,Enterprise,2024-01-06,Americas,United States,US,2024-01-06
3451,3,SMB,2022-07-03,Americas,Brazil,BR,2022-07-03
3452,5,SMB,2024-11-29,EMEA,United Kingdom,GB,2024-11-29
3453,5,Consumer,2023-12-30,EMEA,United Kingdom,GB,2023-12-30
3454,2,SMB,2024-12-30,Americas,Canada,CA,2024-12-30
3455,9,Consumer,2024-12-20,APAC,Australia,AU,2024-12-20
3456,1,Consumer,2023-10-31,Americas,United States,US,2023-10-31
3457,4,Consumer,2023-12-06,EMEA,Germany,DE,2023-12-06
3458,5,SMB,2022-02-19,EMEA,United Kingdom,GB,2022-02-19
3459,5,Consumer,2024-01-03,EMEA,United Kingdom,GB,2024-01-03
3460,5,Consumer,2024-07-29,EMEA,United Kingdom,GB,2024-07-29
3461,1,Consumer,2022-12-11,Americas,United States,US,2022-12-11
3462,1,Consumer,2025-08-10,Americas,United States,US,2025-08-10
3463,5,SMB,2025-07-28,EMEA,United Kingdom,GB,2025-07-28
3464,4,Consumer,2023-02-20,EMEA,Germany,DE,2023-02-20
3465,1,Consumer,2024-09-11,Americas,United States,US,2024-09-11
3466,5,Consumer,2022-02-22,EMEA,United Kingdom,GB,2022-02-22
3467,3,Consumer,2024-07-15,Americas,Brazil,BR,2024-07-15
3468,5,Consumer,2024-05-24,EMEA,United Kingdom,GB,2024-05-24
3469,7,Consumer,2025-01-17,EMEA,Spain,ES,2025-01-17
3470,1,Consumer,2023-03-25,Americas,United States,US,2023-03-25
3471,1,Consumer,2025-04-03,Americas,United States,US,2025-04-03
3472,6,SMB,2025-03-08,EMEA,France,FR,2025-03-08
3473,4,Enterprise,2024-07-20,EMEA,Germany,DE,2024-07-20
3474,5,Consumer,2023-11-07,EMEA,United Kingdom,GB,2023-11-07
3475,7,Consumer,2024-05-17,EMEA,Spain,ES,2024-05-17
3476,6,SMB,2024-10-04,EMEA,France,FR,2024-10-04
3477,9,Consumer,2025-07-28,APAC,Australia,AU,2025-07-28
3478,4,Consumer,2022-07-11,EMEA,Germany,DE,2022-07-11
3479,3,Consumer,2023-04-07,Americas,Brazil,BR,2023-04-07
3480,2,SMB,2024-12-02,Americas,Canada,CA,2024-12-02
3481,1,Consumer,2023-08-14,Americas,United States,US,2023-08-14
3482,4,Consumer,2024-07-23,EMEA,Germany,DE,2024-07-23
3483,1,Consumer,2022-07-27,Americas,United States,US,2022-07-27
3484,8,Consumer,2024-09-06,APAC,India,IN,2024-09-06
3485,4,Consumer,2024-07-25,EMEA,Germany,DE,2024-07-25
3486,4,Consumer,2024-04-03,EMEA,Germany,DE,2024-04-03
3487,2,SMB,2024-11-15,Americas,Canada,CA,2024-11-15
3488,1,Consumer,2025-04-05,Americas,United States,US,2025-04-05
3489,1,Consumer,2025-01-27,Americas,United States,US,2025-01-27
3490,2,Consumer,2022-07-19,Americas,Canada,CA,2022-07-19
3491,1,Consumer,2024-10-22,Americas,United States,US,2024-10-22
3492,4,Enterprise,2023-10-09,EMEA,Germany,DE,2023-10-09
3493,7,Consumer,2023-05-06,EMEA,Spain,ES,2023-05-06
3494,7,Consumer,2025-04-05,EMEA,Spain,ES,2025-04-05
3495,5,Consumer,2024-02-27,EMEA,United Kingdom,GB,2024-02-27
3496,1,Consumer,2023-12-10,Americas,United States,US,2023-12-10
3497,7,SMB,2024-12-06,EMEA,Spain,ES,2024-12-06
3498,7,Consumer,2024-02-18,EMEA,Spain,ES,2024-02-18
3499,1,Consumer,2025-03-08,Americas,United States,US,2025-03-08
3500,6,Consumer,2022-06-14,EMEA,France,FR,2022-06-14
3501,1,SMB,2024-11-27,Americas,United States,US,2024-11-27
3502,6,Consumer,2022-09-08,EMEA,France,FR,2022-09-08
3503,10,Consumer,2022-12-02,APAC,Japan,JP,2022-12-02
3504,1,Consumer,2022-10-02,Americas,United States,US,2022-10-02
3505,8,SMB,2022-12-17,APAC,India,IN,2022-12-17
3506,5,Consumer,2024-10-06,EMEA,United Kingdom,GB,2024-10-06
3507,9,Consumer,2024-07-02,APAC,Australia,AU,2024-07-02
3508,3,Consumer,2022-12-07,Americas,Brazil,BR,2022-12-07
3509,7,Consumer,2023-01-31,EMEA,Spain,ES,2023-01-31
3510,1,Consumer,2022-06-09,Americas,United States,US,2022-06-09
3511,1,Consumer,2023-08-21,Americas,United States,US,2023-08-21
3512,1,Consumer,2023-07-06,Americas,United States,US,2023-07-06
3513,9,Consumer,2022-08-13,APAC,Australia,AU,2022-08-13
3514,6,Consumer,2025-02-03,EMEA,France,FR,2025-02-03
3515,7,Consumer,2025-03-01,EMEA,Spain,ES,2025-03-01
3516,8,Consumer,2022-06-23,APAC,India,IN,2022-06-23
3517,1,SMB,2023-01-25,Americas,United States,US,2023-01-25
3518,2,Consumer,2024-10-12,Americas,Canada,CA,2024-10-12
3519,1,Consumer,2025-03-23,Americas,United States,US,2025-03-23
3520,1,SMB,2022-04-29,Americas,United States,US,2022-04-29
3521,1,Consumer,2025-05-03,Americas,United States,US,2025-05-03
3522,3,Consumer,2022-04-14,Americas,Brazil,BR,2022-04-14
3523,1,Consumer,2024-06-06,Americas,United States,US,2024-06-06
3524,1,Consumer,2022-02-09,Americas,United States,US,2022-02-09
3525,1,Consumer,2025-06-04,Americas,United States,US,2025-06-04
3526,1,Consumer,2023-06-03,Americas,United States,US,2023-06-03
3527,9,Consumer,2024-06-24,APAC,Australia,AU,2024-06-24
3528,6,SMB,2022-10-09,EMEA,France,FR,2022-10-09
3529,9,Consumer,2023-04-18,APAC,Australia,AU,2023-04-18
3530,3,SMB,2024-10-26,Americas,Brazil,BR,2024-10-26
3531,1,Enterprise,2025-07-26,Americas,United States,US,2025-07-26
3532,6,Consumer,2025-08-16,EMEA,France,FR,2025-08-16
3533,1,SMB,2024-12-30,Americas,United States,US,2024-12-30
3534,1,Consumer,2025-02-21,Americas,United States,US,2025-02-21
3535,1,Consumer,2025-07-22,Americas,United States,US,2025-07-22
3536,1,SMB,2022-03-11,Americas,United States,US,2022-03-11
3537,1,Consumer,2022-09-18,Americas,United States,US,2022-09-18
3538,2,Consumer,2022-03-31,Americas,Canada,CA,2022-03-31
3539,5,Consumer,2023-12-10,EMEA,United Kingdom,GB,2023-12-10
3540,1,Consumer,2025-07-09,Americas,United States,US,2025-07-09
3541,1,Consumer,2024-03-30,Americas,United States,US,2024-03-30
3542,6,Consumer,2024-02-21,EMEA,France,FR,2024-02-21
3543,1,Consumer,2025-01-23,Americas,United States,US,2025-01-23
3544,1,Consumer,2025-06-05,Americas,United States,US,2025-06-05
3545,7,Consumer,2024-08-24,EMEA,Spain,ES,2024-08-24
3546,1,Consumer,2025-04-25,Americas,United States,US,2025-04-25
3547,1,Consumer,2022-09-26,Americas,United States,US,2022-09-26
3548,3,Consumer,2023-12-12,Americas,Brazil,BR,2023-12-12
3549,1,Consumer,2023-06-17,Americas,United States,US,2023-06-17
3550,4,SMB,2023-05-05,EMEA,Germany,DE,2023-05-05
3551,6,Consumer,2022-11-19,EMEA,France,FR,2022-11-19
3552,1,Consumer,2025-04-23,Americas,United States,US,2025-04-23
3553,4,SMB,2023-10-10,EMEA,Germany,DE,2023-10-10
3554,4,Consumer,2024-01-13,EMEA,Germany,DE,2024-01-13
3555,1,Consumer,2023-02-10,Americas,United States,US,2023-02-10
3556,5,Consumer,2025-07-14,EMEA,United Kingdom,GB,2025-07-14
3557,1,Consumer,2024-05-07,Americas,United States,US,2024-05-07
3558,3,Consumer,2022-01-02,Americas,Brazil,BR,2022-01-02
3559,1,Enterprise,2023-01-27,Americas,United States,US,2023-01-27
3560,3,Consumer,2025-08-25,Americas,Brazil,BR,2025-08-25
3561,1,Consumer,2025-07-28,Americas,United States,US,2025-07-28
3562,7,SMB,2024-02-04,EMEA,Spain,ES,2024-02-04
3563,1,Consumer,2024-03-05,Americas,United States,US,2024-03-05
3564,2,Consumer,2025-05-03,Americas,Canada,CA,2025-05-03
3565,3,Consumer,2024-09-06,Americas,Brazil,BR,2024-09-06
3566,6,Consumer,2025-06-08,EMEA,France,FR,2025-06-08
3567,4,SMB,2023-11-15,EMEA,Germany,DE,2023-11-15
3568,5,Consumer,2025-07-29,EMEA,United Kingdom,GB,2025-07-29
3569,6,SMB,2024-01-28,EMEA,France,FR,2024-01-28
3570,7,Consumer,2024-06-19,EMEA,Spain,ES,2024-06-19
3571,1,SMB,2022-05-15,Americas,United States,US,2022-05-15
3572,4,Consumer,2024-05-08,EMEA,Germany,DE,2024-05-08
3573,7,SMB,2024-11-18,EMEA,Spain,ES,2024-11-18
3574,10,Consumer,2023-09-25,APAC,Japan,JP,2023-09-25
3575,7,SMB,2023-12-11,EMEA,Spain,ES,2023-12-11
3576,2,Consumer,2023-07-25,Americas,Canada,CA,2023-07-25
3577,1,Consumer,2025-07-21,Americas,United States,US,2025-07-21
3578,3,Consumer,2023-11-12,Americas,Brazil,BR,2023-11-12
3579,6,Consumer,2022-07-17,EMEA,France,FR,2022-07-17
3580,3,Consumer,2022-02-20,Americas,Brazil,BR,2022-02-20
3581,3,Consumer,2024-11-23,Americas,Brazil,BR,2024-11-23
3582,7,Consumer,2024-02-09,EMEA,Spain,ES,2024-02-09
3583,2,SMB,2022-01-05,Americas,Canada,CA,2022-01-05
3584,7,Consumer,2023-07-11,EMEA,Spain,ES,2023-07-11
3585,2,Consumer,2025-05-18,Americas,Canada,CA,2025-05-18
3586,1,Consumer,2025-06-27,Americas,United States,US,2025-06-27
3587,3,Consumer,2022-04-01,Americas,Brazil,BR,2022-04-01
3588,6,Enterprise,2022-07-13,EMEA,France,FR,2022-07-13
3589,1,Consumer,2022-01-09,Americas,United States,US,2022-01-09
3590,1,Consumer,2025-03-22,Americas,United States,US,2025-03-22
3591,9,Consumer,2022-04-28,APAC,Australia,AU,2022-04-28
3592,1,Consumer,2022-06-22,Americas,United States,US,2022-06-22
3593,4,Consumer,2022-12-05,EMEA,Germany,DE,2022-12-05
3594,4,Consumer,2025-05-22,EMEA,Germany,DE,2025-05-22
3595,3,Consumer,2024-08-11,Americas,Brazil,BR,2024-08-11
3596,5,Consumer,2024-05-15,EMEA,United Kingdom,GB,2024-05-15
3597,1,Consumer,2024-12-06,Americas,United States,US,2024-12-06
3598,4,Consumer,2024-08-17,EMEA,Germany,DE,2024-08-17
3599,2,Consumer,2024-10-24,Americas,Canada,CA,2024-10-24
3600,5,Enterprise,2022-05-02,EMEA,United Kingdom,GB,2022-05-02
3601,1,Enterprise,2024-04-09,Americas,United States,US,2024-04-09
3602,4,SMB,2024-11-02,EMEA,Germany,DE,2024-11-02
3603,1,SMB,2024-03-07,Americas,United States,US,2024-03-07
3604,1,Consumer,2022-01-22,Americas,United States,US,2022-01-22
3605,1,Consumer,2022-11-14,Americas,United States,US,2022-11-14
3606,1,Consumer,2025-07-14,Americas,United States,US,2025-07-14
3607,7,Consumer,2024-08-31,EMEA,Spain,ES,2024-08-31
3608,1,SMB,2024-08-12,Americas,United States,US,2024-08-12
3609,8,Consumer,2024-07-08,APAC,India,IN,2024-07-08
3610,9,Consumer,2022-07-19,APAC,Australia,AU,2022-07-19
3611,4,Consumer,2022-01-08,EMEA,Germany,DE,2022-01-08
3612,1,Consumer,2023-09-27,Americas,United States,US,2023-09-27
3613,2,Consumer,2023-10-02,Americas,Canada,CA,2023-10-02
3614,6,Consumer,2025-01-02,EMEA,France,FR,2025-01-02
3615,2,Enterprise,2022-10-05,Americas,Canada,CA,2022-10-05
3616,1,Consumer,2023-02-08,Americas,United States,US,2023-02-08
3617,4,Consumer,2022-05-09,EMEA,Germany,DE,2022-05-09
3618,7,Consumer,2023-08-02,EMEA,Spain,ES,2023-08-02
3619,6,Consumer,2023-01-08,EMEA,France,FR,2023-01-08
3620,1,Consumer,2023-01-19,Americas,United States,US,2023-01-19
3621,5,Consumer,2023-01-04,EMEA,United Kingdom,GB,2023-01-04
3622,1,Consumer,2022-12-09,Americas,United States,US,2022-12-09
3623,1,Consumer,2023-04-16,Americas,United States,US,2023-04-16
3624,7,Consumer,2024-01-23,EMEA,Spain,ES,2024-01-23
3625,1,Consumer,2023-09-23,Americas,United States,US,2023-09-23
3626,1,SMB,2022-04-16,Americas,United States,US,2022-04-16
3627,1,Consumer,2023-09-06,Americas,United States,US,2023-09-06
3628,7,Consumer,2025-02-20,EMEA,Spain,ES,2025-02-20
3629,6,SMB,2022-06-11,EMEA,France,FR,2022-06-11
3630,5,Consumer,2025-06-23,EMEA,United Kingdom,GB,2025-06-23
3631,6,Consumer,2023-03-31,EMEA,France,FR,2023-03-31
3632,1,Consumer,2022-01-26,Americas,United States,US,2022-01-26
3633,3,SMB,2023-01-03,Americas,Brazil,BR,2023-01-03
3634,2,SMB,2022-04-26,Americas,Canada,CA,2022-04-26
3635,1,Consumer,2024-03-08,Americas,United States,US,2024-03-08
3636,3,Consumer,2023-04-11,Americas,Brazil,BR,2023-04-11
3637,8,Consumer,2024-12-27,APAC,India,IN,2024-12-27
3638,1,SMB,2024-10-07,Americas,United States,US,2024-10-07
3639,1,Consumer,2023-11-03,Americas,United States,US,2023-11-03
3640,1,SMB,2024-02-29,Americas,United States,US,2024-02-29
3641,1,Consumer,2024-05-04,Americas,United States,US,2024-05-04
3642,8,Consumer,2023-02-01,APAC,India,IN,2023-02-01
3643,3,Consumer,2022-08-04,Americas,Brazil,BR,2022-08-04
3644,3,SMB,2023-07-03,Americas,Brazil,BR,2023-07-03
3645,6,Consumer,2022-06-03,EMEA,France,FR,2022-06-03
3646,1,Consumer,2023-04-09,Americas,United States,US,2023-04-09
3647,3,Consumer,2024-02-17,Americas,Brazil,BR,2024-02-17
3648,2,Consumer,2024-01-29,Americas,Canada,CA,2024-01-29
3649,4,SMB,2022-07-09,EMEA,Germany,DE,2022-07-09
3650,10,Consumer,2022-01-15,APAC,Japan,JP,2022-01-15
3651,6,Consumer,2022-05-25,EMEA,France,FR,2022-05-25
3652,2,Consumer,2022-03-05,Americas,Canada,CA,2022-03-05
3653,7,Consumer,2023-08-03,EMEA,Spain,ES,2023-08-03
3654,1,SMB,2023-07-20,Americas,United States,US,2023-07-20
3655,1,Consumer,2022-12-20,Americas,United States,US,2022-12-20
3656,1,SMB,2022-11-20,Americas,United States,US,2022-11-20
3657,1,Consumer,2023-07-29,Americas,United States,US,2023-07-29
3658,4,Consumer,2022-05-21,EMEA,Germany,DE,2022-05-21
3659,4,Consumer,2022-11-19,EMEA,Germany,DE,2022-11-19
3660,8,SMB,2023-08-10,APAC,India,IN,2023-08-10
3661,4,Consumer,2022-06-03,EMEA,Germany,DE,2022-06-03
3662,4,Consumer,2025-02-12,EMEA,Germany,DE,2025-02-12
3663,1,SMB,2024-07-27,Americas,United States,US,2024-07-27
3664,1,SMB,2023-07-12,Americas,United States,US,2023-07-12
3665,4,Consumer,2022-08-20,EMEA,Germany,DE,2022-08-20
3666,3,Consumer,2022-10-23,Americas,Brazil,BR,2022-10-23
3667,7,Consumer,2022-07-09,EMEA,Spain,ES,2022-07-09
3668,1,Consumer,2022-09-03,Americas,United States,US,2022-09-03
3669,1,Consumer,2023-09-01,Americas,United States,US,2023-09-01
3670,3,SMB,2022-12-25,Americas,Brazil,BR,2022-12-25
3671,1,Consumer,2025-04-11,Americas,United States,US,2025-04-11
3672,1,Consumer,2025-07-12,Americas,United States,US,2025-07-12
3673,6,SMB,2024-08-15,EMEA,France,FR,2024-08-15
3674,1,Consumer,2024-12-29,Americas,United States,US,2024-12-29
3675,4,Consumer,2023-01-06,EMEA,Germany,DE,2023-01-06
3676,1,SMB,2024-07-14,Americas,United States,US,2024-07-14
3677,1,SMB,2022-04-08,Americas,United States,US,2022-04-08
3678,2,Consumer,2025-07-11,Americas,Canada,CA,2025-07-11
3679,6,Consumer,2024-07-20,EMEA,France,FR,2024-07-20
3680,2,Consumer,2023-04-12,Americas,Canada,CA,2023-04-12
3681,6,Consumer,2024-11-24,EMEA,France,FR,2024-11-24
3682,1,Consumer,2022-01-29,Americas,United States,US,2022-01-29
3683,6,Consumer,2023-07-03,EMEA,France,FR,2023-07-03
3684,1,SMB,2025-04-25,Americas,United States,US,2025-04-25
3685,5,SMB,2023-01-20,EMEA,United Kingdom,GB,2023-01-20
3686,4,SMB,2024-07-18,EMEA,Germany,DE,2024-07-18
3687,8,Consumer,2023-06-11,APAC,India,IN,2023-06-11
3688,2,Consumer,2023-07-24,Americas,Canada,CA,2023-07-24
3689,1,SMB,2024-10-24,Americas,United States,US,2024-10-24
3690,1,SMB,2025-05-13,Americas,United States,US,2025-05-13
3691,7,SMB,2022-09-13,EMEA,Spain,ES,2022-09-13
3692,4,Enterprise,2023-02-11,EMEA,Germany,DE,2023-02-11
3693,6,SMB,2023-11-26,EMEA,France,FR,2023-11-26
3694,1,Consumer,2024-05-11,Americas,United States,US,2024-05-11
3695,1,Consumer,2023-11-02,Americas,United States,US,2023-11-02
3696,1,Consumer,2024-12-26,Americas,United States,US,2024-12-26
3697,9,Consumer,2024-11-18,APAC,Australia,AU,2024-11-18
3698,5,Consumer,2023-08-09,EMEA,United Kingdom,GB,2023-08-09
3699,8,SMB,2022-03-12,APAC,India,IN,2022-03-12
3700,1,Consumer,2022-10-23,Americas,United States,US,2022-10-23
3701,4,SMB,2023-11-25,EMEA,Germany,DE,2023-11-25
3702,5,Consumer,2025-06-03,EMEA,United Kingdom,GB,2025-06-03
3703,1,Consumer,2024-03-09,Americas,United States,US,2024-03-09
3704,7,SMB,2024-01-14,EMEA,Spain,ES,2024-01-14
3705,9,Consumer,2024-09-26,APAC,Australia,AU,2024-09-26
3706,7,Consumer,2022-08-22,EMEA,Spain,ES,2022-08-22
3707,6,Consumer,2022-08-15,EMEA,France,FR,2022-08-15
3708,1,SMB,2023-05-22,Americas,United States,US,2023-05-22
3709,1,SMB,2025-08-20,Americas,United States,US,2025-08-20
3710,9,SMB,2025-03-31,APAC,Australia,AU,2025-03-31
3711,1,SMB,2024-08-01,Americas,United States,US,2024-08-01
3712,5,SMB,2023-07-22,EMEA,United Kingdom,GB,2023-07-22
3713,5,Consumer,2024-02-20,EMEA,United Kingdom,GB,2024-02-20
3714,5,Consumer,2023-03-24,EMEA,United Kingdom,GB,2023-03-24
3715,10,Consumer,2024-07-25,APAC,Japan,JP,2024-07-25
3716,1,Consumer,2023-08-27,Americas,United States,US,2023-08-27
3717,1,SMB,2022-07-09,Americas,United States,US,2022-07-09
3718,1,Consumer,2022-11-19,Americas,United States,US,2022-11-19
3719,3,Consumer,2024-05-04,Americas,Brazil,BR,2024-05-04
3720,1,Consumer,2024-08-19,Americas,United States,US,2024-08-19
3721,1,Consumer,2022-06-04,Americas,United States,US,2022-06-04
3722,7,Consumer,2024-12-29,EMEA,Spain,ES,2024-12-29
3723,8,Consumer,2025-01-20,APAC,India,IN,2025-01-20
3724,1,SMB,2024-09-25,Americas,United States,US,2024-09-25
3725,2,Consumer,2024-08-06,Americas,Canada,CA,2024-08-06
3726,8,Enterprise,2022-12-10,APAC,India,IN,2022-12-10
3727,1,Consumer,2025-05-24,Americas,United States,US,2025-05-24
3728,1,Consumer,2023-01-28,Americas,United States,US,2023-01-28
3729,1,Consumer,2022-10-06,Americas,United States,US,2022-10-06
3730,4,Consumer,2024-06-11,EMEA,Germany,DE,2024-06-11
3731,1,Consumer,2023-06-17,Americas,United States,US,2023-06-17
3732,9,Consumer,2025-06-09,APAC,Australia,AU,2025-06-09
3733,3,Consumer,2023-10-23,Americas,Brazil,BR,2023-10-23
3734,4,SMB,2022-09-08,EMEA,Germany,DE,2022-09-08
3735,1,Consumer,2025-07-08,Americas,United States,US,2025-07-08
3736,3,Consumer,2023-12-25,Americas,Brazil,BR,2023-12-25
3737,5,Consumer,2023-12-28,EMEA,United Kingdom,GB,2023-12-28
3738,6,Consumer,2023-07-15,EMEA,France,FR,2023-07-15
3739,6,Consumer,2025-02-06,EMEA,France,FR,2025-02-06
3740,4,SMB,2023-02-28,EMEA,Germany,DE,2023-02-28
3741,8,Consumer,2022-01-25,APAC,India,IN,2022-01-25
3742,6,Enterprise,2023-12-06,EMEA,France,FR,2023-12-06
3743,6,Consumer,2025-06-01,EMEA,France,FR,2025-06-01
3744,1,Consumer,2023-02-05,Americas,United States,US,2023-02-05
3745,1,SMB,2023-01-25,Americas,United States,US,2023-01-25
3746,1,Consumer,2024-10-14,Americas,United States,US,2024-10-14
3747,5,SMB,2024-11-26,EMEA,United Kingdom,GB,2024-11-26
3748,2,Consumer,2023-09-20,Americas,Canada,CA,2023-09-20
3749,2,Consumer,2025-02-02,Americas,Canada,CA,2025-02-02
3750,7,Consumer,2022-09-21,EMEA,Spain,ES,2022-09-21
3751,8,SMB,2023-06-21,APAC,India,IN,2023-06-21
3752,8,Consumer,2023-08-08,APAC,India,IN,2023-08-08
3753,1,Consumer,2023-04-06,Americas,United States,US,2023-04-06
3754,5,Enterprise,2022-11-23,EMEA,United Kingdom,GB,2022-11-23
3755,1,Consumer,2023-05-12,Americas,United States,US,2023-05-12
3756,1,Consumer,2022-02-01,Americas,United States,US,2022-02-01
3757,1,Enterprise,2024-08-30,Americas,United States,US,2024-08-30
3758,1,Consumer,2024-08-06,Americas,United States,US,2024-08-06
3759,2,Consumer,2023-10-10,Americas,Canada,CA,2023-10-10
3760,7,SMB,2023-04-21,EMEA,Spain,ES,2023-04-21
3761,1,Consumer,2023-09-17,Americas,United States,US,2023-09-17
3762,6,Consumer,2025-06-14,EMEA,France,FR,2025-06-14
3763,4,Consumer,2024-04-27,EMEA,Germany,DE,2024-04-27
3764,1,SMB,2024-10-06,Americas,United States,US,2024-10-06
3765,3,Consumer,2022-12-07,Americas,Brazil,BR,2022-12-07
3766,1,Consumer,2022-06-03,Americas,United States,US,2022-06-03
3767,4,Consumer,2022-05-16,EMEA,Germany,DE,2022-05-16
3768,3,Consumer,2023-11-07,Americas,Brazil,BR,2023-11-07
3769,1,Consumer,2024-09-16,Americas,United States,US,2024-09-16
3770,1,Consumer,2024-11-25,Americas,United States,US,2024-11-25
3771,4,Consumer,2024-09-21,EMEA,Germany,DE,2024-09-21
3772,8,Consumer,2025-05-16,APAC,India,IN,2025-05-16
3773,1,Consumer,2022-03-30,Americas,United States,US,2022-03-30
3774,6,Consumer,2025-03-04,EMEA,France,FR,2025-03-04
3775,5,Consumer,2024-07-09,EMEA,United Kingdom,GB,2024-07-09
3776,8,Consumer,2022-09-26,APAC,India,IN,2022-09-26
3777,7,Consumer,2024-08-04,EMEA,Spain,ES,2024-08-04
3778,4,Consumer,2023-12-21,EMEA,Germany,DE,2023-12-21
3779,5,Consumer,2023-06-10,EMEA,United Kingdom,GB,2023-06-10
3780,8,Consumer,2022-12-27,APAC,India,IN,2022-12-27
3781,2,Enterprise,2023-10-28,Americas,Canada,CA,2023-10-28
3782,1,Consumer,2022-12-18,Americas,United States,US,2022-12-18
3783,1,Consumer,2022-05-16,Americas,United States,US,2022-05-16
3784,7,SMB,2025-02-20,EMEA,Spain,ES,2025-02-20
3785,6,Consumer,2024-04-13,EMEA,France,FR,2024-04-13
3786,1,SMB,2023-06-16,Americas,United States,US,2023-06-16
3787,4,Enterprise,2023-10-05,EMEA,Germany,DE,2023-10-05
3788,3,Consumer,2025-03-17,Americas,Brazil,BR,2025-03-17
3789,1,SMB,2023-04-16,Americas,United States,US,2023-04-16
3790,10,Consumer,2023-07-08,APAC,Japan,JP,2023-07-08
3791,1,Consumer,2024-11-16,Americas,United States,US,2024-11-16
3792,1,Consumer,2022-11-01,Americas,United States,US,2022-11-01
3793,4,Consumer,2024-07-07,EMEA,Germany,DE,2024-07-07
3794,6,Consumer,2023-09-18,EMEA,France,FR,2023-09-18
3795,1,Consumer,2023-12-09,Americas,United States,US,2023-12-09
3796,5,SMB,2024-12-08,EMEA,United Kingdom,GB,2024-12-08
3797,4,Consumer,2025-08-18,EMEA,Germany,DE,2025-08-18
3798,1,Consumer,2025-01-30,Americas,United States,US,2025-01-30
3799,1,Consumer,2022-09-03,Americas,United States,US,2022-09-03
3800,4,Consumer,2022-12-01,EMEA,Germany,DE,2022-12-01
3801,1,Consumer,2023-08-15,Americas,United States,US,2023-08-15
3802,8,SMB,2024-09-20,APAC,India,IN,2024-09-20
3803,6,Consumer,2023-12-19,EMEA,France,FR,2023-12-19
3804,10,Consumer,2025-05-03,APAC,Japan,JP,2025-05-03
3805,1,Consumer,2022-03-25,Americas,United States,US,2022-03-25
3806,9,Consumer,2023-01-12,APAC,Australia,AU,2023-01-12
3807,3,Consumer,2022-11-25,Americas,Brazil,BR,2022-11-25
3808,1,Consumer,2024-10-22,Americas,United States,US,2024-10-22
3809,1,Consumer,2023-10-29,Americas,United States,US,2023-10-29
3810,1,Consumer,2022-01-27,Americas,United States,US,2022-01-27
3811,5,SMB,2024-11-24,EMEA,United Kingdom,GB,2024-11-24
3812,3,SMB,2023-06-14,Americas,Brazil,BR,2023-06-14
3813,1,Consumer,2023-01-15,Americas,United States,US,2023-01-15
3814,4,SMB,2022-10-07,EMEA,Germany,DE,2022-10-07
3815,1,SMB,2025-06-25,Americas,United States,US,2025-06-25
3816,4,Consumer,2025-06-20,EMEA,Germany,DE,2025-06-20
3817,2,Consumer,2022-05-07,Americas,Canada,CA,2022-05-07
3818,7,Consumer,2022-12-10,EMEA,Spain,ES,2022-12-10
3819,7,Consumer,2024-06-21,EMEA,Spain,ES,2024-06-21
3820,3,Consumer,2024-07-21,Americas,Brazil,BR,2024-07-21
3821,2,Consumer,2023-08-26,Americas,Canada,CA,2023-08-26
3822,2,Consumer,2024-03-11,Americas,Canada,CA,2024-03-11
3823,6,Consumer,2024-08-29,EMEA,France,FR,2024-08-29
3824,1,Consumer,2025-06-30,Americas,United States,US,2025-06-30
3825,1,Consumer,2024-09-28,Americas,United States,US,2024-09-28
3826,1,Consumer,2022-06-25,Americas,United States,US,2022-06-25
3827,3,Consumer,2024-09-18,Americas,Brazil,BR,2024-09-18
3828,3,Consumer,2022-04-23,Americas,Brazil,BR,2022-04-23
3829,7,SMB,2023-12-11,EMEA,Spain,ES,2023-12-11
3830,1,Consumer,2024-01-08,Americas,United States,US,2024-01-08
3831,2,Consumer,2024-11-29,Americas,Canada,CA,2024-11-29
3832,6,Consumer,2022-01-21,EMEA,France,FR,2022-01-21
3833,7,Consumer,2025-03-30,EMEA,Spain,ES,2025-03-30
3834,2,Consumer,2024-07-13,Americas,Canada,CA,2024-07-13
3835,3,Consumer,2022-02-24,Americas,Brazil,BR,2022-02-24
3836,1,Consumer,2022-09-03,Americas,United States,US,2022-09-03
3837,8,Consumer,2022-03-10,APAC,India,IN,2022-03-10
3838,1,Consumer,2024-11-16,Americas,United States,US,2024-11-16
3839,8,Consumer,2022-09-19,APAC,India,IN,2022-09-19
3840,5,SMB,2022-03-20,EMEA,United Kingdom,GB,2022-03-20
3841,4,Consumer,2022-08-02,EMEA,Germany,DE,2022-08-02
3842,1,Consumer,2024-02-27,Americas,United States,US,2024-02-27
3843,3,SMB,2023-12-04,Americas,Brazil,BR,2023-12-04
3844,2,SMB,2022-12-25,Americas,Canada,CA,2022-12-25
3845,1,Consumer,2025-06-21,Americas,United States,US,2025-06-21
3846,5,Consumer,2025-03-04,EMEA,United Kingdom,GB,2025-03-04
3847,9,Consumer,2023-04-09,APAC,Australia,AU,2023-04-09
